canonical_item_id,source,object_type,object_subtype,type_name,market_hash_name,item_name,weapon_type,weapon_family,weapon_name,skin_name,wear,rarity,collection,is_stattrak,is_souvenir,listing_id,asset_id,sample_price,sample_currency,raw_type
sticker__sticker_ropz_boston_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz | Boston 2018,Sticker | ropz | Boston 2018,,,,,,High Grade,,False,False,sticker-2747,2747,,,Autograph
sticker__sticker_ropz_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz | Budapest 2025,Sticker | ropz | Budapest 2025,,,,,,High Grade,,False,False,sticker-9686,9686,,,Autograph
sticker__sticker_ropz_champion_antwerp_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Champion) | Antwerp 2022,Sticker | ropz (Champion) | Antwerp 2022,,,,,,High Grade,,False,False,sticker-5892,5892,,,Autograph
sticker__sticker_ropz_champion_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Champion) | Austin 2025,Sticker | ropz (Champion) | Austin 2025,,,,,,High Grade,,False,False,sticker-9447,9447,,,Autograph
sticker__sticker_ropz_champion_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Champion) | Budapest 2025,Sticker | ropz (Champion) | Budapest 2025,,,,,,High Grade,,False,False,sticker-10306,10306,,,Autograph
sticker__sticker_ropz_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz | Copenhagen 2024,Sticker | ropz | Copenhagen 2024,,,,,,High Grade,,False,False,sticker-7455,7455,,,Autograph
sticker__sticker_ropz_embroidered_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Embroidered) | Budapest 2025,Sticker | ropz (Embroidered) | Budapest 2025,,,,,,Remarkable,,False,False,sticker-9687,9687,,,Autograph
sticker__sticker_ropz_embroidered_champion_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,"Sticker | ropz (Embroidered, Champion) | Budapest 2025","Sticker | ropz (Embroidered, Champion) | Budapest 2025",,,,,,Remarkable,,False,False,sticker-10307,10307,,,Autograph
sticker__sticker_ropz_foil_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Foil) | Austin 2025,Sticker | ropz (Foil) | Austin 2025,,,,,,Remarkable,,False,False,sticker-8736,8736,,,Autograph
sticker__sticker_ropz_foil_berlin_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Foil) | Berlin 2019,Sticker | ropz (Foil) | Berlin 2019,,,,,,Remarkable,,False,False,sticker-4361,4361,,,Autograph
sticker__sticker_ropz_foil_boston_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Foil) | Boston 2018,Sticker | ropz (Foil) | Boston 2018,,,,,,Remarkable,,False,False,sticker-2748,2748,,,Autograph
sticker__sticker_ropz_foil_champion_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,"Sticker | ropz (Foil, Champion) | Austin 2025","Sticker | ropz (Foil, Champion) | Austin 2025",,,,,,Remarkable,,False,False,sticker-9448,9448,,,Autograph
sticker__sticker_ropz_foil_krakow_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Foil) | Krakow 2017,Sticker | ropz (Foil) | Krakow 2017,,,,,,Remarkable,,False,False,sticker-2281,2281,,,Autograph
sticker__sticker_ropz_foil_london_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Foil) | London 2018,Sticker | ropz (Foil) | London 2018,,,,,,Remarkable,,False,False,sticker-3147,3147,,,Autograph
sticker__sticker_ropz_glitter_antwerp_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Glitter) | Antwerp 2022,Sticker | ropz (Glitter) | Antwerp 2022,,,,,,Remarkable,,False,False,sticker-5513,5513,,,Autograph
sticker__sticker_ropz_glitter_champion_antwerp_2022,csgo_api_reference,sticker,Autograph,Autograph,"Sticker | ropz (Glitter, Champion) | Antwerp 2022","Sticker | ropz (Glitter, Champion) | Antwerp 2022",,,,,,Remarkable,,False,False,sticker-5893,5893,,,Autograph
sticker__sticker_ropz_glitter_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Glitter) | Copenhagen 2024,Sticker | ropz (Glitter) | Copenhagen 2024,,,,,,Remarkable,,False,False,sticker-7456,7456,,,Autograph
sticker__sticker_ropz_glitter_paris_2023,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Glitter) | Paris 2023,Sticker | ropz (Glitter) | Paris 2023,,,,,,Remarkable,,False,False,sticker-7086,7086,,,Autograph
sticker__sticker_ropz_glitter_rio_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Glitter) | Rio 2022,Sticker | ropz (Glitter) | Rio 2022,,,,,,Remarkable,,False,False,sticker-6119,6119,,,Autograph
sticker__sticker_ropz_glitter_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Glitter) | Shanghai 2024,Sticker | ropz (Glitter) | Shanghai 2024,,,,,,Remarkable,,False,False,sticker-8162,8162,,,Autograph
sticker__sticker_ropz_gold_antwerp_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Gold) | Antwerp 2022,Sticker | ropz (Gold) | Antwerp 2022,,,,,,Extraordinary,,False,False,sticker-5515,5515,,,Autograph
sticker__sticker_ropz_gold_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Gold) | Austin 2025,Sticker | ropz (Gold) | Austin 2025,,,,,,Extraordinary,,False,False,sticker-8738,8738,,,Autograph
sticker__sticker_ropz_gold_berlin_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Gold) | Berlin 2019,Sticker | ropz (Gold) | Berlin 2019,,,,,,Extraordinary,,False,False,sticker-4362,4362,,,Autograph
sticker__sticker_ropz_gold_boston_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Gold) | Boston 2018,Sticker | ropz (Gold) | Boston 2018,,,,,,Extraordinary,,False,False,sticker-2749,2749,,,Autograph
sticker__sticker_ropz_gold_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Gold) | Budapest 2025,Sticker | ropz (Gold) | Budapest 2025,,,,,,Extraordinary,,False,False,sticker-9689,9689,,,Autograph
sticker__sticker_ropz_gold_champion_antwerp_2022,csgo_api_reference,sticker,Autograph,Autograph,"Sticker | ropz (Gold, Champion) | Antwerp 2022","Sticker | ropz (Gold, Champion) | Antwerp 2022",,,,,,Extraordinary,,False,False,sticker-5895,5895,,,Autograph
sticker__sticker_ropz_gold_champion_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,"Sticker | ropz (Gold, Champion) | Austin 2025","Sticker | ropz (Gold, Champion) | Austin 2025",,,,,,Extraordinary,,False,False,sticker-9450,9450,,,Autograph
sticker__sticker_ropz_gold_champion_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,"Sticker | ropz (Gold, Champion) | Budapest 2025","Sticker | ropz (Gold, Champion) | Budapest 2025",,,,,,Extraordinary,,False,False,sticker-10309,10309,,,Autograph
sticker__sticker_ropz_gold_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Gold) | Copenhagen 2024,Sticker | ropz (Gold) | Copenhagen 2024,,,,,,Extraordinary,,False,False,sticker-7458,7458,,,Autograph
sticker__sticker_ropz_gold_krakow_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Gold) | Krakow 2017,Sticker | ropz (Gold) | Krakow 2017,,,,,,Extraordinary,,False,False,sticker-2282,2282,,,Autograph
sticker__sticker_ropz_gold_london_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Gold) | London 2018,Sticker | ropz (Gold) | London 2018,,,,,,Extraordinary,,False,False,sticker-3148,3148,,,Autograph
sticker__sticker_ropz_gold_paris_2023,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Gold) | Paris 2023,Sticker | ropz (Gold) | Paris 2023,,,,,,Extraordinary,,False,False,sticker-7088,7088,,,Autograph
sticker__sticker_ropz_gold_rio_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Gold) | Rio 2022,Sticker | ropz (Gold) | Rio 2022,,,,,,Extraordinary,,False,False,sticker-6121,6121,,,Autograph
sticker__sticker_ropz_gold_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Gold) | Shanghai 2024,Sticker | ropz (Gold) | Shanghai 2024,,,,,,Extraordinary,,False,False,sticker-8164,8164,,,Autograph
sticker__sticker_ropz_holo_antwerp_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Holo) | Antwerp 2022,Sticker | ropz (Holo) | Antwerp 2022,,,,,,Exotic,,False,False,sticker-5514,5514,,,Autograph
sticker__sticker_ropz_holo_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Holo) | Austin 2025,Sticker | ropz (Holo) | Austin 2025,,,,,,Exotic,,False,False,sticker-8737,8737,,,Autograph
sticker__sticker_ropz_holo_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Holo) | Budapest 2025,Sticker | ropz (Holo) | Budapest 2025,,,,,,Exotic,,False,False,sticker-9688,9688,,,Autograph
sticker__sticker_ropz_holo_champion_antwerp_2022,csgo_api_reference,sticker,Autograph,Autograph,"Sticker | ropz (Holo, Champion) | Antwerp 2022","Sticker | ropz (Holo, Champion) | Antwerp 2022",,,,,,Exotic,,False,False,sticker-5894,5894,,,Autograph
sticker__sticker_ropz_holo_champion_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,"Sticker | ropz (Holo, Champion) | Austin 2025","Sticker | ropz (Holo, Champion) | Austin 2025",,,,,,Exotic,,False,False,sticker-9449,9449,,,Autograph
sticker__sticker_ropz_holo_champion_budapest_2025,csgo_api_reference,sticker,Autograph,Autograph,"Sticker | ropz (Holo, Champion) | Budapest 2025","Sticker | ropz (Holo, Champion) | Budapest 2025",,,,,,Exotic,,False,False,sticker-10308,10308,,,Autograph
sticker__sticker_ropz_holo_copenhagen_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Holo) | Copenhagen 2024,Sticker | ropz (Holo) | Copenhagen 2024,,,,,,Exotic,,False,False,sticker-7457,7457,,,Autograph
sticker__sticker_ropz_holo_paris_2023,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Holo) | Paris 2023,Sticker | ropz (Holo) | Paris 2023,,,,,,Exotic,,False,False,sticker-7087,7087,,,Autograph
sticker__sticker_ropz_holo_rio_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Holo) | Rio 2022,Sticker | ropz (Holo) | Rio 2022,,,,,,Exotic,,False,False,sticker-6120,6120,,,Autograph
sticker__sticker_ropz_holo_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz (Holo) | Shanghai 2024,Sticker | ropz (Holo) | Shanghai 2024,,,,,,Exotic,,False,False,sticker-8163,8163,,,Autograph
sticker__sticker_ropz_krakow_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz | Krakow 2017,Sticker | ropz | Krakow 2017,,,,,,High Grade,,False,False,sticker-2280,2280,,,Autograph
sticker__sticker_ropz_london_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz | London 2018,Sticker | ropz | London 2018,,,,,,High Grade,,False,False,sticker-3146,3146,,,Autograph
sticker__sticker_ropz_paris_2023,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz | Paris 2023,Sticker | ropz | Paris 2023,,,,,,High Grade,,False,False,sticker-7085,7085,,,Autograph
sticker__sticker_ropz_rio_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz | Rio 2022,Sticker | ropz | Rio 2022,,,,,,High Grade,,False,False,sticker-6118,6118,,,Autograph
sticker__sticker_ropz_shanghai_2024,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ropz | Shanghai 2024,Sticker | ropz | Shanghai 2024,,,,,,High Grade,,False,False,sticker-8161,8161,,,Autograph
sticker__sticker_roux_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ROUX | Austin 2025,Sticker | ROUX | Austin 2025,,,,,,High Grade,,False,False,sticker-9307,9307,,,Autograph
sticker__sticker_roux_foil_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ROUX (Foil) | Austin 2025,Sticker | ROUX (Foil) | Austin 2025,,,,,,Remarkable,,False,False,sticker-9308,9308,,,Autograph
sticker__sticker_roux_gold_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ROUX (Gold) | Austin 2025,Sticker | ROUX (Gold) | Austin 2025,,,,,,Extraordinary,,False,False,sticker-9310,9310,,,Autograph
sticker__sticker_roux_holo_austin_2025,csgo_api_reference,sticker,Autograph,Autograph,Sticker | ROUX (Holo) | Austin 2025,Sticker | ROUX (Holo) | Austin 2025,,,,,,Exotic,,False,False,sticker-9309,9309,,,Autograph
sticker__sticker_rox_antwerp_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | rox | Antwerp 2022,Sticker | rox | Antwerp 2022,,,,,,High Grade,,False,False,sticker-5856,5856,,,Autograph
sticker__sticker_rox_glitter_antwerp_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | rox (Glitter) | Antwerp 2022,Sticker | rox (Glitter) | Antwerp 2022,,,,,,Remarkable,,False,False,sticker-5857,5857,,,Autograph
sticker__sticker_rox_gold_antwerp_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | rox (Gold) | Antwerp 2022,Sticker | rox (Gold) | Antwerp 2022,,,,,,Extraordinary,,False,False,sticker-5859,5859,,,Autograph
sticker__sticker_rox_holo_antwerp_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | rox (Holo) | Antwerp 2022,Sticker | rox (Holo) | Antwerp 2022,,,,,,Exotic,,False,False,sticker-5858,5858,,,Autograph
sticker__sticker_rpk_atlanta_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK | Atlanta 2017,Sticker | RpK | Atlanta 2017,,,,,,High Grade,,False,False,sticker-2006,2006,,,Autograph
sticker__sticker_rpk_berlin_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK | Berlin 2019,Sticker | RpK | Berlin 2019,,,,,,High Grade,,False,False,sticker-4333,4333,,,Autograph
sticker__sticker_rpk_boston_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK | Boston 2018,Sticker | RpK | Boston 2018,,,,,,High Grade,,False,False,sticker-2864,2864,,,Autograph
sticker__sticker_rpk_cluj_napoca_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK | Cluj-Napoca 2015,Sticker | RpK | Cluj-Napoca 2015,,,,,,High Grade,,False,False,sticker-854,854,,,Autograph
sticker__sticker_rpk_cologne_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK | Cologne 2015,Sticker | RpK | Cologne 2015,,,,,,High Grade,,False,False,sticker-587,587,,,Autograph
sticker__sticker_rpk_cologne_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK | Cologne 2016,Sticker | RpK | Cologne 2016,,,,,,High Grade,,False,False,sticker-1568,1568,,,Autograph
sticker__sticker_rpk_foil_atlanta_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK (Foil) | Atlanta 2017,Sticker | RpK (Foil) | Atlanta 2017,,,,,,Exotic,,False,False,sticker-2007,2007,,,Autograph
sticker__sticker_rpk_foil_berlin_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK (Foil) | Berlin 2019,Sticker | RpK (Foil) | Berlin 2019,,,,,,Remarkable,,False,False,sticker-4334,4334,,,Autograph
sticker__sticker_rpk_foil_boston_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK (Foil) | Boston 2018,Sticker | RpK (Foil) | Boston 2018,,,,,,Remarkable,,False,False,sticker-2865,2865,,,Autograph
sticker__sticker_rpk_foil_cluj_napoca_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK (Foil) | Cluj-Napoca 2015,Sticker | RpK (Foil) | Cluj-Napoca 2015,,,,,,Exotic,,False,False,sticker-855,855,,,Autograph
sticker__sticker_rpk_foil_cologne_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK (Foil) | Cologne 2015,Sticker | RpK (Foil) | Cologne 2015,,,,,,Exotic,,False,False,sticker-588,588,,,Autograph
sticker__sticker_rpk_foil_cologne_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK (Foil) | Cologne 2016,Sticker | RpK (Foil) | Cologne 2016,,,,,,Exotic,,False,False,sticker-1569,1569,,,Autograph
sticker__sticker_rpk_foil_katowice_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK (Foil) | Katowice 2019,Sticker | RpK (Foil) | Katowice 2019,,,,,,Remarkable,,False,False,sticker-3925,3925,,,Autograph
sticker__sticker_rpk_foil_mlg_columbus_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK (Foil) | MLG Columbus 2016,Sticker | RpK (Foil) | MLG Columbus 2016,,,,,,Exotic,,False,False,sticker-1259,1259,,,Autograph
sticker__sticker_rpk_gold_atlanta_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK (Gold) | Atlanta 2017,Sticker | RpK (Gold) | Atlanta 2017,,,,,,Exotic,,False,False,sticker-2008,2008,,,Autograph
sticker__sticker_rpk_gold_berlin_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK (Gold) | Berlin 2019,Sticker | RpK (Gold) | Berlin 2019,,,,,,Extraordinary,,False,False,sticker-4335,4335,,,Autograph
sticker__sticker_rpk_gold_boston_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK (Gold) | Boston 2018,Sticker | RpK (Gold) | Boston 2018,,,,,,Extraordinary,,False,False,sticker-2866,2866,,,Autograph
sticker__sticker_rpk_gold_cluj_napoca_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK (Gold) | Cluj-Napoca 2015,Sticker | RpK (Gold) | Cluj-Napoca 2015,,,,,,Exotic,,False,False,sticker-856,856,,,Autograph
sticker__sticker_rpk_gold_cologne_2015,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK (Gold) | Cologne 2015,Sticker | RpK (Gold) | Cologne 2015,,,,,,Exotic,,False,False,sticker-589,589,,,Autograph
sticker__sticker_rpk_gold_cologne_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK (Gold) | Cologne 2016,Sticker | RpK (Gold) | Cologne 2016,,,,,,Exotic,,False,False,sticker-1570,1570,,,Autograph
sticker__sticker_rpk_gold_katowice_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK (Gold) | Katowice 2019,Sticker | RpK (Gold) | Katowice 2019,,,,,,Extraordinary,,False,False,sticker-3926,3926,,,Autograph
sticker__sticker_rpk_gold_mlg_columbus_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK (Gold) | MLG Columbus 2016,Sticker | RpK (Gold) | MLG Columbus 2016,,,,,,Exotic,,False,False,sticker-1260,1260,,,Autograph
sticker__sticker_rpk_katowice_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK | Katowice 2019,Sticker | RpK | Katowice 2019,,,,,,High Grade,,False,False,sticker-3924,3924,,,Autograph
sticker__sticker_rpk_mlg_columbus_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RpK | MLG Columbus 2016,Sticker | RpK | MLG Columbus 2016,,,,,,High Grade,,False,False,sticker-1258,1258,,,Autograph
sticker__sticker_rubino_atlanta_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUBINO | Atlanta 2017,Sticker | RUBINO | Atlanta 2017,,,,,,High Grade,,False,False,sticker-1982,1982,,,Autograph
sticker__sticker_rubino_cologne_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUBINO | Cologne 2016,Sticker | RUBINO | Cologne 2016,,,,,,High Grade,,False,False,sticker-1544,1544,,,Autograph
sticker__sticker_rubino_foil_atlanta_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUBINO (Foil) | Atlanta 2017,Sticker | RUBINO (Foil) | Atlanta 2017,,,,,,Exotic,,False,False,sticker-1983,1983,,,Autograph
sticker__sticker_rubino_foil_cologne_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUBINO (Foil) | Cologne 2016,Sticker | RUBINO (Foil) | Cologne 2016,,,,,,Exotic,,False,False,sticker-1545,1545,,,Autograph
sticker__sticker_rubino_gold_atlanta_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUBINO (Gold) | Atlanta 2017,Sticker | RUBINO (Gold) | Atlanta 2017,,,,,,Exotic,,False,False,sticker-1984,1984,,,Autograph
sticker__sticker_rubino_gold_cologne_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUBINO (Gold) | Cologne 2016,Sticker | RUBINO (Gold) | Cologne 2016,,,,,,Exotic,,False,False,sticker-1546,1546,,,Autograph
sticker__sticker_ruby_stream_lenticular,csgo_api_reference,sticker,Other,Other,Sticker | Ruby Stream (Lenticular),Sticker | Ruby Stream (Lenticular),,,,,,Extraordinary,Elemental Craft Sticker Pack,False,False,sticker-7925,7925,,,Other
sticker__sticker_ruby_wave_lenticular,csgo_api_reference,sticker,Other,Other,Sticker | Ruby Wave (Lenticular),Sticker | Ruby Wave (Lenticular),,,,,,Extraordinary,Elemental Craft Sticker Pack,False,False,sticker-7926,7926,,,Other
sticker__sticker_run_ct_run,csgo_api_reference,sticker,Other,Other,"Sticker | Run CT, Run","Sticker | Run CT, Run",,,,,,High Grade,,False,False,sticker-5255,5255,,,Other
sticker__sticker_run_t_run,csgo_api_reference,sticker,Other,Other,"Sticker | Run T, Run","Sticker | Run T, Run",,,,,,High Grade,,False,False,sticker-6594,6594,,,Other
sticker__sticker_runtime_holo,csgo_api_reference,sticker,Other,Other,Sticker | Runtime (Holo),Sticker | Runtime (Holo),,,,,,Remarkable,,False,False,sticker-4899,4899,,,Other
sticker__sticker_rush_4x20_holo,csgo_api_reference,sticker,Other,Other,Sticker | Rush 4x20 (Holo),Sticker | Rush 4x20 (Holo),,,,,,Remarkable,,False,False,sticker-4529,4529,,,Other
sticker__sticker_rush_atlanta_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUSH | Atlanta 2017,Sticker | RUSH | Atlanta 2017,,,,,,High Grade,,False,False,sticker-1847,1847,,,Autograph
sticker__sticker_rush_boston_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUSH | Boston 2018,Sticker | RUSH | Boston 2018,,,,,,High Grade,,False,False,sticker-2699,2699,,,Autograph
sticker__sticker_rush_cologne_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUSH | Cologne 2016,Sticker | RUSH | Cologne 2016,,,,,,High Grade,,False,False,sticker-1409,1409,,,Autograph
sticker__sticker_rush_foil_atlanta_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUSH (Foil) | Atlanta 2017,Sticker | RUSH (Foil) | Atlanta 2017,,,,,,Exotic,,False,False,sticker-1848,1848,,,Autograph
sticker__sticker_rush_foil_boston_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUSH (Foil) | Boston 2018,Sticker | RUSH (Foil) | Boston 2018,,,,,,Remarkable,,False,False,sticker-2700,2700,,,Autograph
sticker__sticker_rush_foil_cologne_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUSH (Foil) | Cologne 2016,Sticker | RUSH (Foil) | Cologne 2016,,,,,,Exotic,,False,False,sticker-1410,1410,,,Autograph
sticker__sticker_rush_foil_katowice_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUSH (Foil) | Katowice 2019,Sticker | RUSH (Foil) | Katowice 2019,,,,,,Remarkable,,False,False,sticker-3637,3637,,,Autograph
sticker__sticker_rush_foil_london_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUSH (Foil) | London 2018,Sticker | RUSH (Foil) | London 2018,,,,,,Remarkable,,False,False,sticker-3087,3087,,,Autograph
sticker__sticker_rush_gold_atlanta_2017,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUSH (Gold) | Atlanta 2017,Sticker | RUSH (Gold) | Atlanta 2017,,,,,,Exotic,,False,False,sticker-1849,1849,,,Autograph
sticker__sticker_rush_gold_boston_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUSH (Gold) | Boston 2018,Sticker | RUSH (Gold) | Boston 2018,,,,,,Extraordinary,,False,False,sticker-2701,2701,,,Autograph
sticker__sticker_rush_gold_cologne_2016,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUSH (Gold) | Cologne 2016,Sticker | RUSH (Gold) | Cologne 2016,,,,,,Exotic,,False,False,sticker-1411,1411,,,Autograph
sticker__sticker_rush_gold_katowice_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUSH (Gold) | Katowice 2019,Sticker | RUSH (Gold) | Katowice 2019,,,,,,Extraordinary,,False,False,sticker-3638,3638,,,Autograph
sticker__sticker_rush_gold_london_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUSH (Gold) | London 2018,Sticker | RUSH (Gold) | London 2018,,,,,,Extraordinary,,False,False,sticker-3088,3088,,,Autograph
sticker__sticker_rush_katowice_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUSH | Katowice 2019,Sticker | RUSH | Katowice 2019,,,,,,High Grade,,False,False,sticker-3636,3636,,,Autograph
sticker__sticker_rush_london_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | RUSH | London 2018,Sticker | RUSH | London 2018,,,,,,High Grade,,False,False,sticker-3086,3086,,,Autograph
sticker__sticker_rush_more,csgo_api_reference,sticker,Other,Other,Sticker | Rush More,Sticker | Rush More,,,,,,High Grade,,False,False,sticker-5928,5928,,,Other
sticker__sticker_s0tf1k_foil_katowice_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | S0tF1k (Foil) | Katowice 2019,Sticker | S0tF1k (Foil) | Katowice 2019,,,,,,Remarkable,,False,False,sticker-3868,3868,,,Autograph
sticker__sticker_s0tf1k_foil_london_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | S0tF1k (Foil) | London 2018,Sticker | S0tF1k (Foil) | London 2018,,,,,,Remarkable,,False,False,sticker-3420,3420,,,Autograph
sticker__sticker_s0tf1k_gold_katowice_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | S0tF1k (Gold) | Katowice 2019,Sticker | S0tF1k (Gold) | Katowice 2019,,,,,,Extraordinary,,False,False,sticker-3869,3869,,,Autograph
sticker__sticker_s0tf1k_gold_london_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | S0tF1k (Gold) | London 2018,Sticker | S0tF1k (Gold) | London 2018,,,,,,Extraordinary,,False,False,sticker-3421,3421,,,Autograph
sticker__sticker_s0tf1k_katowice_2019,csgo_api_reference,sticker,Autograph,Autograph,Sticker | S0tF1k | Katowice 2019,Sticker | S0tF1k | Katowice 2019,,,,,,High Grade,,False,False,sticker-3867,3867,,,Autograph
sticker__sticker_s0tf1k_london_2018,csgo_api_reference,sticker,Autograph,Autograph,Sticker | S0tF1k | London 2018,Sticker | S0tF1k | London 2018,,,,,,High Grade,,False,False,sticker-3419,3419,,,Autograph
sticker__sticker_s1mple_antwerp_2022,csgo_api_reference,sticker,Autograph,Autograph,Sticker | s1mple | Antwerp 2022,Sticker | s1mple | Antwerp 2022,,,,,,High Grade,,False,False,sticker-5536,5536,,,Autograph
